,symbol,buy_exchange,sell_exchange,profit_percent,profit_abs,running_balance,timestamp
509,DOGEUSDT,Bybit,OKX,0.00026154523442670306,0.36351156378164384,1390.2246748858624,2024-09-07 03:47:44.653801
510,ETHUSDT,Bybit,Huobi,0.00017775284730887995,0.24711639436002397,1390.4717912802225,2024-09-07 03:47:45.110388
511,ETHUSDT,Bybit,OKX,0.0008060006641477575,1.1207211872505813,1391.5925124674732,2024-09-07 03:47:45.381576
512,ETHUSDT,Binance,OKX,7.203464678462836e-05,0.10024287510372797,1391.692755342577,2024-09-07 03:47:45.964359
513,BTCUSDT,Bybit,Huobi,0.0011051040119618065,1.5379652473472627,1393.2307205899242,2024-09-07 03:47:46.146022
514,SOLUSDT,Binance,Huobi,0.0002641845329249457,0.3680700071757346,1393.5987905970999,2024-09-07 03:47:46.359502
515,ETHUSDT,Binance,Huobi,4.785452654300967e-06,0.006669001031493508,1393.6054595981313,2024-09-07 03:47:46.359502
516,SOLUSDT,Bybit,OKX,0.001955990728159279,2.7258793576860954,1396.3313389558175,2024-09-07 03:47:47.783662
517,SOLUSDT,Binance,OKX,0.00014374680959668585,0.2007181751147673,1396.5320571309323,2024-09-07 03:47:48.868865
518,SOLUSDT,Bybit,Huobi,0.002127040204619993,2.970479832558158,1399.5025369634905,2024-09-07 03:47:49.166102
519,DOGEUSDT,Bybit,OKX,0.0009219018269865822,1.2902039456989987,1400.7927409091894,2024-09-07 03:47:49.655165
520,ETHUSDT,Bybit,Huobi,0.0009406251963273858,1.3176209469316833,1402.110361856121,2024-09-07 03:47:50.112064
521,ETHUSDT,Bybit,OKX,0.0008957503522675097,1.2559408505505458,1403.3663027066716,2024-09-07 03:47:50.393606
522,ETHUSDT,Binance,OKX,4.955885517531674e-05,0.06954922735375965,1403.4358519340253,2024-09-07 03:47:50.976412
523,DOGEUSDT,Binance,OKX,3.823238430256245e-05,0.05365669883513579,1403.4895086328604,2024-09-07 03:47:51.007539
524,SOLUSDT,Binance,Huobi,0.0004580015313935255,0.6428003442485967,1404.132308977109,2024-09-07 03:47:51.370842
525,ETHUSDT,Binance,Bybit,3.5943874120280585e-05,0.05046995496209213,1404.1827789320712,2024-09-07 03:47:52.049412
526,SOLUSDT,Bybit,OKX,0.003154935656622164,4.4301063176675886,1408.6128852497388,2024-09-07 03:47:52.790943
527,ETHUSDT,Binance,Huobi,0.00043492177343434,0.6126364141352789,1409.2255216638741,2024-09-07 03:47:53.158576
528,SOLUSDT,Binance,OKX,0.0005425472179682814,0.7645713862686351,1409.9900930501428,2024-09-07 03:47:53.869045
529,SOLUSDT,Bybit,Huobi,0.0030614179522020155,4.316568983290698,1414.3066620334334,2024-09-07 03:47:54.183420
530,DOGEUSDT,Bybit,OKX,0.0013621395553598857,1.9264830477647452,1416.2331450811982,2024-09-07 03:47:54.671189
531,ETHUSDT,Binance,OKX,0.0006502465704294812,0.9209007455176069,1417.154045826716,2024-09-07 03:47:55.977212
532,DOGEUSDT,Binance,OKX,0.0003680114323404019,0.5215288902516853,1417.6755747169675,2024-09-07 03:47:56.008518
533,SOLUSDT,Binance,Bybit,0.00014374680959668585,0.20378634090871212,1417.8793610578762,2024-09-07 03:47:56.135039
534,SOLUSDT,Binance,Huobi,0.0009501212353241169,1.3471572900688789,1419.226518347945,2024-09-07 03:47:56.372597
535,ETHUSDT,Binance,Huobi,0.00026470008069572016,0.37566937393220706,1419.6021877218773,2024-09-07 03:47:58.171879
536,SOLUSDT,Binance,OKX,0.0007020673813170103,0.9966563904457972,1420.5988441123231,2024-09-07 03:47:58.872377
537,ETHUSDT,Binance,OKX,0.00024233555699023843,0.3442616121476487,1420.9431057244708,2024-09-07 03:48:00.991642
538,SOLUSDT,Binance,Bybit,0.00012775128012888033,0.18152730074660808,1421.1246330252175,2024-09-07 03:48:01.150083
539,SOLUSDT,Binance,Huobi,0.0008296288025012909,1.1790059275017977,1422.3036389527192,2024-09-07 03:48:01.376889
540,ETHUSDT,Binance,Huobi,0.0003454486765655999,0.4913329097506537,1422.7949718624698,2024-09-07 03:48:03.179900
541,SOLUSDT,Binance,OKX,0.0011646158018152643,1.6570095069743367,1424.4519813694442,2024-09-07 03:48:03.881371
542,ETHUSDT,Binance,Bybit,4.727064055638774e-06,0.006733475760114933,1424.4587148452042,2024-09-07 03:48:04.751458
543,ETHUSDT,Binance,OKX,0.00019750376587056046,0.2813359605090667,1424.7400508057133,2024-09-07 03:48:05.997609
544,SOLUSDT,Binance,Bybit,0.00044678651757090564,0.6365546457432798,1425.3766054514565,2024-09-07 03:48:06.155099
545,SOLUSDT,Binance,Huobi,0.00019235591571087167,0.27417962217446873,1425.650785073631,2024-09-07 03:48:06.391769
546,ETHUSDT,Binance,Huobi,0.0002782009898859806,0.3966174596392095,1426.04740253327,2024-09-07 03:48:08.190139
547,SOLUSDT,Binance,OKX,4.799247076834592e-05,0.0684395382803536,1426.1158420715503,2024-09-07 03:48:08.889026
548,ETHUSDT,Binance,Bybit,0.00024233555699023843,0.34559857692101204,1426.4614406484714,2024-09-07 03:48:09.756347
549,ETHUSDT,Binance,OKX,0.0004126963632452188,0.5886954488651597,1427.0501360973365,2024-09-07 03:48:11.005237
550,SOLUSDT,Binance,Bybit,0.00037479005000522116,0.5348441918678783,1427.5849802892044,2024-09-07 03:48:11.162994
551,DOGEUSDT,Binance,OKX,3.823238430256245e-05,0.0545799775909829,1427.6395602667953,2024-09-07 03:48:11.385055
552,SOLUSDT,Binance,Huobi,0.0009761283067623167,1.3935593866301252,1429.0331196534255,2024-09-07 03:48:11.401073
553,DOGEUSDT,Binance,Bybit,3.823238430256245e-05,0.05463534341167948,1429.0877549968372,2024-09-07 03:48:11.843301
554,ETHUSDT,Binance,Huobi,0.002210386489673144,3.158836266202333,1432.2465912630396,2024-09-07 03:48:13.202271
555,SOLUSDT,Binance,OKX,0.00031080186610318687,0.445144913284481,1432.6917361763242,2024-09-07 03:48:13.895785
556,BTCUSDT,Binance,Huobi,0.00029400000371601143,0.42121137575973816,1433.1129475520838,2024-09-07 03:48:14.672924
557,ETHUSDT,Binance,Bybit,0.00022884797295780277,0.3279649930668763,1433.4409125451507,2024-09-07 03:48:14.767657
558,ETHUSDT,Binance,OKX,0.0009685625776140105,1.3883772251121105,1434.829289770263,2024-09-07 03:48:16.013428
559,SOLUSDT,Binance,Bybit,0.0007015407190022129,1.0065911715908646,1435.8358809418537,2024-09-07 03:48:16.170497
560,DOGEUSDT,Binance,OKX,0.0010275695284160807,1.4754211990623085,1437.311302140916,2024-09-07 03:48:16.391359
561,SOLUSDT,Binance,Huobi,0.001813218922453638,2.606160050498387,1439.9174621914144,2024-09-07 03:48:16.408636
562,ETHUSDT,Bybit,Huobi,0.0001262935368967471,0.18185226913954183,1440.099314460554,2024-09-07 03:48:16.583008
563,DOGEUSDT,Binance,Bybit,0.0002580850829945066,0.37166815109288415,1440.470982611647,2024-09-07 03:48:16.851634
564,ETHUSDT,Binance,Huobi,0.0034791091146288405,5.011555724962543,1445.4825383366097,2024-09-07 03:48:18.212889
565,SOLUSDT,Binance,OKX,0.00213699320552485,3.0889863631301484,1448.5715246997397,2024-09-07 03:48:18.906607
566,SOLUSDT,Bybit,Huobi,2.4384040693093117e-05,0.03532202700513439,1448.6068467267448,2024-09-07 03:48:19.393411
567,BTCUSDT,Binance,Huobi,0.00042924454683959884,0.6218065894719618,1449.2286533162169,2024-09-07 03:48:19.678989
568,ETHUSDT,Binance,Bybit,0.00023781421058999058,0.34464716815279123,1449.5733004843696,2024-09-07 03:48:19.772270
569,BTCUSDT,Binance,OKX,1.2314666864824027e-05,0.01785101229160847,1449.5911514966613,2024-09-07 03:48:20.294493
570,ETHUSDT,Binance,OKX,0.0027078699033912497,3.9253042513600747,1453.5164557480214,2024-09-07 03:48:21.017715
571,SOLUSDT,Binance,Bybit,0.0004622986379150878,0.6719586776794763,1454.1884144257008,2024-09-07 03:48:21.175705
572,DOGEUSDT,Binance,OKX,0.0014672749257998155,2.1336941978754216,1456.3221086235762,2024-09-07 03:48:21.397372
573,SOLUSDT,Binance,Huobi,0.002662528310312875,3.877498843144814,1460.199607466721,2024-09-07 03:48:21.428508
574,DOGEUSDT,Binance,Bybit,3.823238430256245e-05,0.05582691255111852,1460.2554343792722,2024-09-07 03:48:21.862237
575,ETHUSDT,Bybit,OKX,0.0002790100497121234,0.4074259413385591,1460.6628603206107,2024-09-07 03:48:22.235834
576,SOLUSDT,Bybit,OKX,0.00026191271166228986,0.38256617057096765,1461.0454264911816,2024-09-07 03:48:23.058749
577,ETHUSDT,Binance,Huobi,0.0018155355125607005,2.6525798572591346,1463.6980063484407,2024-09-07 03:48:23.216497
578,SOLUSDT,Binance,OKX,0.0035724456920476003,5.228981637238148,1468.9269879856788,2024-09-07 03:48:23.911084
579,ETHUSDT,Binance,Bybit,0.00020171061243152598,0.2962981623637881,1469.2232861480427,2024-09-07 03:48:24.777999
580,BTCUSDT,Binance,OKX,0.00040806361710827264,0.599536568485273,1469.822822716528,2024-09-07 03:48:25.299792
581,BTCUSDT,Binance,Huobi,0.00021093233250345364,0.31003315636240747,1470.1328558728903,2024-09-07 03:48:25.646184
582,ETHUSDT,Binance,OKX,0.003631004402047551,5.338058871269203,1475.4709147441595,2024-09-07 03:48:26.027704
583,SOLUSDT,Binance,Bybit,0.00110027752081405,1.6234274801079425,1477.0943422242674,2024-09-07 03:48:26.186268
584,DOGEUSDT,Binance,OKX,0.002346685720567286,3.466276200828416,1480.5606184250958,2024-09-07 03:48:26.406425
585,SOLUSDT,Binance,Huobi,0.0026035152636448003,3.854662168821122,1484.4152805939168,2024-09-07 03:48:26.438073
586,DOGEUSDT,Binance,Bybit,0.0004779377816862976,0.7094581463082996,1485.1247387402252,2024-09-07 03:48:26.866852
587,ETHUSDT,Binance,Huobi,0.002591009422713099,3.847972191980253,1488.9727109322055,2024-09-07 03:48:28.224289
588,ETHUSDT,Bybit,Huobi,9.472743521065849e-06,0.014104656600526903,1488.986815588806,2024-09-07 03:48:28.365810
589,SOLUSDT,Binance,OKX,0.002455982646974388,3.6569257806597606,1492.6437413694657,2024-09-07 03:48:28.918172
590,ETHUSDT,Binance,Bybit,0.0008248110526362404,1.2311490555298452,1493.8748904249956,2024-09-07 03:48:29.779751
591,BTCUSDT,Binance,Huobi,6.58243840809189e-05,0.09833339455617554,1493.9732238195518,2024-09-07 03:48:30.658563
592,ETHUSDT,Binance,OKX,0.002788249849828303,4.165570616962371,1498.1387944365142,2024-09-07 03:48:31.038207
593,SOLUSDT,Binance,Bybit,0.001180024881176463,1.767841052890797,1499.906635489405,2024-09-07 03:48:31.197586
594,ETHUSDT,Bybit,OKX,4.9604346602133247e-05,0.07440188861765598,1499.9810373780226,2024-09-07 03:48:31.213337
595,BTCUSDT,Binance,OKX,3.832633495596616e-05,0.05748877566614769,1500.0385261536887,2024-09-07 03:48:31.403048
596,DOGEUSDT,Binance,OKX,0.0025665384192590773,3.849906507742204,1503.888432661431,2024-09-07 03:48:31.418679
597,SOLUSDT,Binance,Huobi,0.0028299977670738627,4.25600090636006,1508.1444335677909,2024-09-07 03:48:31.438434
598,DOGEUSDT,Binance,Bybit,0.0003680114323404019,0.5550143931734868,1508.6994479609643,2024-09-07 03:48:31.869371
599,ETHUSDT,Binance,Huobi,0.003666866297886846,5.532199159368549,1514.2316471203328,2024-09-07 03:48:33.241789
600,ETHUSDT,Bybit,Huobi,0.0007702541547100505,1.1663432173878794,1515.3979903377208,2024-09-07 03:48:33.366251
601,SOLUSDT,Binance,OKX,0.0030142141695109377,4.567734094924357,1519.9657244326452,2024-09-07 03:48:33.933326
602,DOGEUSDT,Bybit,OKX,3.071358105875485e-05,0.04668359048389109,1520.012408023129,2024-09-07 03:48:34.233586
603,ETHUSDT,Binance,Bybit,0.00018377966451177657,0.2793473704002283,1520.2917553935292,2024-09-07 03:48:34.786299
604,SOLUSDT,Bybit,OKX,2.321144674084525e-05,0.03528817111086304,1520.32704356464,2024-09-07 03:48:34.914401
605,ETHUSDT,Binance,OKX,0.0029585938550639847,4.498030248777939,1524.825073813418,2024-09-07 03:48:36.046699
606,SOLUSDT,Binance,Bybit,0.0010205301604516376,1.5561299772394876,1526.3812037906573,2024-09-07 03:48:36.204469
607,DOGEUSDT,Binance,OKX,0.0017970539738376553,2.7429894078631047,1529.1241931985205,2024-09-07 03:48:36.426107
608,SOLUSDT,Binance,Huobi,0.0017223069316405753,2.6336211972851142,1531.7578143958056,2024-09-07 03:48:36.447375
609,ETHUSDT,Binance,Huobi,0.0018827369798904417,2.8838970813991427,1534.6417114772048,2024-09-07 03:48:38.243562
610,SOLUSDT,Huobi,Bybit,0.0007490152300454649,1.1494700145594645,1535.7911814917643,2024-09-07 03:49:18.335669
611,SOLUSDT,Huobi,Binance,0.0015463998086277832,2.374947189151101,1538.1661286809153,2024-09-07 03:49:18.335669
612,SOLUSDT,Huobi,OKX,3.136910932141244e-05,0.04825090144508539,1538.2143795823604,2024-09-07 03:49:18.335669
613,ETHUSDT,Huobi,Bybit,0.0013763124745035842,2.1170636390799937,1540.3314432214404,2024-09-07 03:49:18.352007
614,ETHUSDT,Huobi,Binance,0.0014839015380753787,2.2857001977421634,1542.6171434191826,2024-09-07 03:49:18.367135
615,ETHUSDT,Huobi,OKX,0.0012014802461996488,1.8534240252670784,1544.4705674444497,2024-09-07 03:49:18.367135
616,BTCUSDT,Huobi,Bybit,0.0018318385246751416,2.8292206856716193,1547.2997881301212,2024-09-07 03:49:19.299431
617,BTCUSDT,Huobi,Binance,0.0012931105597573183,2.000829695141321,1549.3006178252626,2024-09-07 03:49:19.299431
618,BTCUSDT,Huobi,OKX,0.0008926039468342925,1.3829118463036372,1550.6835296715662,2024-09-07 03:49:19.299431
619,SOLUSDT,OKX,Binance,0.0004428548669745962,0.6867277482523988,1551.3702574198187,2024-09-07 03:49:22.715113
620,DOGEUSDT,OKX,Binance,0.0005885651456844264,0.9130824615687817,1552.2833398813875,2024-09-07 03:49:22.762501
621,ETHUSDT,OKX,Bybit,0.0015250425955484594,2.3672982136793426,1554.6506380950668,2024-09-07 03:49:22.778144
622,ETHUSDT,OKX,Binance,0.0016147174345820412,2.5103214900162,1557.160959585083,2024-09-07 03:49:22.778144
623,SOLUSDT,OKX,Bybit,0.003155855783835629,4.914175420669623,1562.0751350057526,2024-09-07 03:49:22.793879
624,BTCUSDT,OKX,Bybit,0.0005467932925967488,0.8541322063533063,1562.929267212106,2024-09-07 03:49:22.793879
625,BTCUSDT,OKX,Binance,0.00012590596833855598,0.19678212283300991,1563.126049334939,2024-09-07 03:49:22.793879
626,DOGEUSDT,OKX,Bybit,0.00014936764544155098,0.23348045751751348,1563.3595297924564,2024-09-07 03:49:22.825570
627,SOLUSDT,Huobi,Bybit,0.0052306729124079274,8.177422344840195,1571.5369521372966,2024-09-07 03:49:23.346996
628,SOLUSDT,Huobi,Binance,0.006047703023972619,9.50418877772544,1581.041140915022,2024-09-07 03:49:23.346996
629,ETHUSDT,Huobi,Bybit,0.001957566187882909,3.0949926791070643,1584.136133594129,2024-09-07 03:49:23.363161
630,ETHUSDT,Huobi,Binance,0.002074196818675084,3.28581012864919,1587.4219437227782,2024-09-07 03:49:23.378866
631,BTCUSDT,Huobi,Bybit,0.0010180003757075794,1.6159961351162442,1589.0379398578946,2024-09-07 03:49:24.309097
632,BTCUSDT,Huobi,Binance,0.0007160193841263488,1.1377819670504519,1590.175721824945,2024-09-07 03:49:24.309097
633,SOLUSDT,OKX,Binance,0.00630954250460696,10.033281306648544,1600.2090031315936,2024-09-07 03:49:27.728049
634,DOGEUSDT,OKX,Binance,0.0016932628797886552,2.7095745049063353,1602.9185776365,2024-09-07 03:49:27.775358
635,ETHUSDT,OKX,Bybit,0.002056859446291386,3.2969782180475877,1606.2155558545476,2024-09-07 03:49:27.791032
636,ETHUSDT,OKX,Binance,0.0022049098911156445,3.541560566367505,1609.757116420915,2024-09-07 03:49:27.791032
637,SOLUSDT,OKX,Bybit,0.005412178511337233,8.712292873965465,1618.4694092948805,2024-09-07 03:49:27.806782
638,BTCUSDT,OKX,Bybit,0.0010278409989965612,1.6635292144950242,1620.1329385093754,2024-09-07 03:49:27.806782
639,BTCUSDT,OKX,Binance,0.000579573289350396,0.9389857763568016,1621.0719242857322,2024-09-07 03:49:27.806782
640,DOGEUSDT,OKX,Bybit,0.0010327608982826616,1.6741796967061355,1622.7461039824384,2024-09-07 03:49:27.837916
641,SOLUSDT,Huobi,Bybit,0.005507330575061848,8.936999234024977,1631.6831032164635,2024-09-07 03:49:28.351274
642,SOLUSDT,Huobi,Binance,0.006484986332853243,10.581442623906334,1642.2645458403697,2024-09-07 03:49:28.360918
643,ETHUSDT,Huobi,Bybit,0.0024319151801342953,3.9938480788255495,1646.2583939191952,2024-09-07 03:49:28.393328
644,ETHUSDT,Huobi,Binance,0.0026832865004623348,4.417382924676181,1650.6757768438713,2024-09-07 03:49:28.393328
645,BTCUSDT,Huobi,Bybit,0.0004816139178256732,0.7949884279457134,1651.470765271817,2024-09-07 03:49:29.309227
646,BTCUSDT,Huobi,Binance,0.0002635058489995289,0.4351722061008519,1651.9059374779179,2024-09-07 03:49:29.309227
647,SOLUSDT,OKX,Binance,0.006285505969072949,10.383064630364498,1662.2890021082824,2024-09-07 03:49:32.732433
648,DOGEUSDT,OKX,Binance,0.0005892664687121808,0.9795311702514424,1663.2685332785338,2024-09-07 03:49:32.779475
649,ETHUSDT,OKX,Bybit,0.0020408294248332355,3.3944473641140496,1666.6629806426479,2024-09-07 03:49:32.796103
650,ETHUSDT,OKX,Binance,0.002561464060501335,4.269097325884175,1670.932077968532,2024-09-07 03:49:32.796103
651,BTCUSDT,OKX,Bybit,0.00048479270907793477,0.8100556887635876,1671.7421336572957,2024-09-07 03:49:32.811109
652,BTCUSDT,OKX,Binance,0.0005104807005003307,0.8533920954452938,1672.595525752741,2024-09-07 03:49:32.811109
653,SOLUSDT,OKX,Bybit,0.004691082445316855,7.8462835089741985,1680.4418092617152,2024-09-07 03:49:32.811109
654,SOLUSDT,Huobi,Bybit,0.005517696578541129,9.27216802140083,1689.713977283116,2024-09-07 03:49:33.360701
655,SOLUSDT,Huobi,Binance,0.00695282515884621,11.748285852508142,1701.4622631356242,2024-09-07 03:49:33.366158
656,ETHUSDT,Huobi,Bybit,0.0026131743786622086,4.44621759228663,1705.9084807279107,2024-09-07 03:49:33.397037
657,ETHUSDT,Huobi,Binance,0.003012806178577041,5.139571610824023,1711.0480523387348,2024-09-07 03:49:33.397037
658,BTCUSDT,Huobi,Bybit,0.0014550192039659068,2.4896077750613212,1713.5376601137962,2024-09-07 03:49:34.311757
659,BTCUSDT,Huobi,Binance,0.0012575586951361463,2.154874183919351,1715.6925342977156,2024-09-07 03:49:34.311757
660,DOGEUSDT,OKX,Bybit,0.0002612303290414476,0.4481909252685474,1716.1407252229842,2024-09-07 03:49:34.610071
661,SOLUSDT,OKX,Binance,0.008148113661903987,13.983309688939213,1730.1240349119234,2024-09-07 03:49:37.746022
662,DOGEUSDT,OKX,Binance,0.0026898391007272905,4.65375527821416,1734.7777901901377,2024-09-07 03:49:37.794895
663,ETHUSDT,OKX,Bybit,0.003405237177673429,5.907329826157612,1740.6851200162953,2024-09-07 03:49:37.809901
664,ETHUSDT,OKX,Binance,0.003310914080641896,5.76325887382578,1746.4483788901211,2024-09-07 03:49:37.809901
665,SOLUSDT,OKX,Bybit,0.0071095169314716235,12.416404319660485,1758.8647832097815,2024-09-07 03:49:37.825659
666,BTCUSDT,OKX,Bybit,0.002093666866677301,3.682476919571874,1762.5472601293534,2024-09-07 03:49:37.825659
667,BTCUSDT,OKX,Binance,0.00159090709193151,2.80404893600424,1765.3513090653576,2024-09-07 03:49:37.825659
668,SOLUSDT,Huobi,Bybit,0.005949789882120762,10.503469357065708,1775.8547784224234,2024-09-07 03:49:38.368411
669,SOLUSDT,Huobi,Binance,0.00666314068319767,11.832770221557432,1787.6875486439808,2024-09-07 03:49:38.368411
670,ETHUSDT,Huobi,Bybit,0.0027639881139409003,4.941147135892108,1792.628695779873,2024-09-07 03:49:38.412555
671,ETHUSDT,Huobi,Binance,0.002665236868328688,4.777780091216489,1797.4064758710895,2024-09-07 03:49:38.412555
672,BTCUSDT,Huobi,Binance,0.001234931951240189,2.219674686419236,1799.6261505575087,2024-09-07 03:49:39.312345
673,BTCUSDT,Huobi,Bybit,0.0017611709740338825,3.169449340474214,1802.7955998979828,2024-09-07 03:49:39.312345
674,DOGEUSDT,OKX,Bybit,0.00048268193328198294,0.8701768654710106,1803.6657767634538,2024-09-07 03:49:39.619307
675,SOLUSDT,OKX,Binance,0.006447199294815215,11.628592724031675,1815.2943694874855,2024-09-07 03:49:42.750478
676,DOGEUSDT,OKX,Binance,0.0013621395553598857,2.4726842653009875,1817.7670537527865,2024-09-07 03:49:42.798494
677,ETHUSDT,OKX,Bybit,0.002069459670401571,3.761795607926077,1821.5288493607127,2024-09-07 03:49:42.813500
678,ETHUSDT,OKX,Binance,0.0019618064215163288,3.5734869936530957,1825.102336354366,2024-09-07 03:49:42.813500
679,SOLUSDT,OKX,Bybit,0.005173058738680974,9.441361590065016,1834.543697944431,2024-09-07 03:49:42.829168
680,BTCUSDT,OKX,Bybit,0.0015662397851124122,2.8733353272478155,1837.4170332716787,2024-09-07 03:49:42.829168
681,BTCUSDT,OKX,Binance,0.0012149240275016464,2.232322102262555,1839.6493553739413,2024-09-07 03:49:42.829168
682,SOLUSDT,Huobi,Bybit,0.005116720790276797,9.412972103461152,1849.0623274774025,2024-09-07 03:49:43.376429
683,SOLUSDT,Huobi,Binance,0.0063105650408751286,11.668628082178095,1860.7309555595807,2024-09-07 03:49:43.376429
684,ETHUSDT,Huobi,Bybit,0.0016277516251960713,3.0288078369647464,1863.7597633965454,2024-09-07 03:49:43.413603
685,ETHUSDT,Huobi,Binance,0.0014573862362699764,2.716217826887913,1866.4759812234333,2024-09-07 03:49:43.413603
686,BTCUSDT,Huobi,Binance,0.0013039373581618051,2.4337677600289465,1868.9097489834624,2024-09-07 03:49:44.315218
687,BTCUSDT,Huobi,Bybit,0.0018779033345169577,3.5096318495272945,1872.4193808329896,2024-09-07 03:49:44.315218
688,BTCUSDT,Binance,Bybit,0.002393513706953819,4.481661453189744,1876.9010422861793,2024-09-07 03:49:44.330960
689,ETHUSDT,Binance,Bybit,0.00320959436101199,6.024091001499247,1882.9251332876786,2024-09-07 03:49:44.362449
690,SOLUSDT,Binance,Bybit,0.006196901437816205,11.668301465770684,1894.5934347534492,2024-09-07 03:49:44.379252
691,DOGEUSDT,Binance,Bybit,0.001366942148760322,2.589799620729079,1897.1832343741783,2024-09-07 03:49:44.441749
692,DOGEUSDT,OKX,Bybit,0.0005931292666813324,1.1252749005644747,1898.3085092747426,2024-09-07 03:49:44.647378
693,ETHUSDT,OKX,Bybit,0.0026093615952043937,4.953373319951217,1903.2618825946938,2024-09-07 03:49:47.816621
694,BTCUSDT,OKX,Bybit,0.001876780577952074,3.572004936010222,1906.833887530704,2024-09-07 03:49:47.830587
695,SOLUSDT,OKX,Bybit,0.005493597243368786,10.475377388100862,1917.309264918805,2024-09-07 03:49:47.830587
696,SOLUSDT,Huobi,Bybit,0.005207705803466244,9.984782585957259,1927.2940475047621,2024-09-07 03:49:48.387761
697,ETHUSDT,Huobi,Bybit,0.002068412650008007,3.9864393881439826,1931.280486892906,2024-09-07 03:49:48.417193
698,BTCUSDT,Huobi,Bybit,0.001784348897085855,3.4460782067507902,1934.726565099657,2024-09-07 03:49:49.316486
699,BTCUSDT,Binance,Bybit,0.0023691628970661524,4.5836823940023494,1939.3102474936593,2024-09-07 03:49:49.332122
700,ETHUSDT,Binance,Bybit,0.00320959436101199,6.224399234608415,1945.5346467282677,2024-09-07 03:49:49.363492
701,SOLUSDT,Binance,Bybit,0.0061241003271537125,11.914649366517466,1957.4492960947853,2024-09-07 03:49:49.388865
702,DOGEUSDT,Binance,Bybit,0.001366942148760322,2.6757199468931856,1960.1250160416785,2024-09-07 03:49:49.442744
703,DOGEUSDT,OKX,Bybit,0.0005931292666813324,1.1626075133685356,1961.287623555047,2024-09-07 03:49:49.649395
704,ETHUSDT,OKX,Bybit,0.0026905541844289716,5.276950622424786,1966.5645741774717,2024-09-07 03:49:52.825362
705,SOLUSDT,OKX,Bybit,0.005332056726223819,10.485833865296469,1977.0504080427681,2024-09-07 03:49:52.841115
706,BTCUSDT,OKX,Bybit,0.0016616319027318504,3.285130031312886,1980.3355380740811,2024-09-07 03:49:52.841115
707,SOLUSDT,Huobi,Bybit,0.005257765471978688,10.412139815018241,1990.7476778890994,2024-09-07 03:49:53.394537
708,ETHUSDT,Huobi,Bybit,0.002253171381539184,4.485495695685304,1995.2331735847847,2024-09-07 03:49:53.427261
709,BTCUSDT,Huobi,Bybit,0.001730656521940782,3.4530633046571118,1998.6862368894417,2024-09-07 03:49:54.321544
710,BTCUSDT,Binance,Bybit,0.002273644190987402,4.54430135211015,2003.2305382415518,2024-09-07 03:49:54.349756
711,ETHUSDT,Binance,Bybit,0.0031508933862481126,6.311965854075552,2009.5425040956275,2024-09-07 03:49:54.365386
712,SOLUSDT,Binance,Bybit,0.005816833667334646,11.689174493763417,2021.2316785893909,2024-09-07 03:49:54.397063
713,DOGEUSDT,Binance,Bybit,0.0011457309683815479,2.3157877284336843,2023.5474663178245,2024-09-07 03:49:54.444070
714,DOGEUSDT,OKX,Bybit,0.0003722589167766675,0.7532835878576434,2024.300749905682,2024-09-07 03:49:54.664402
715,ETHUSDT,OKX,Bybit,0.0023703706694299448,4.79834312368147,2029.0990930293635,2024-09-07 03:49:57.827327
716,SOLUSDT,OKX,Bybit,0.005412820512820514,10.983149193294839,2040.0822422226584,2024-09-07 03:49:57.842915
717,BTCUSDT,OKX,Bybit,0.0014147922217939589,2.886292488116596,2042.968534710775,2024-09-07 03:49:57.842915
718,SOLUSDT,Huobi,Bybit,0.005168953346225451,10.560009043726566,2053.5285437545017,2024-09-07 03:49:58.396141
719,ETHUSDT,Huobi,Bybit,0.002154024102005171,4.4233499774027765,2057.9518937319044,2024-09-07 03:49:58.428011
720,BTCUSDT,Huobi,Bybit,0.001387871597126199,2.8561729815625836,2060.808066713467,2024-09-07 03:49:59.329095
721,BTCUSDT,Binance,Bybit,0.002273644190987402,4.685544289623053,2065.49361100309,2024-09-07 03:49:59.359893
722,ETHUSDT,Binance,Bybit,0.003119288007003111,6.442869449343488,2071.9364804524334,2024-09-07 03:49:59.375517
723,SOLUSDT,Binance,Bybit,0.005768334989900261,11.95162369704457,2083.888104149478,2024-09-07 03:49:59.407165
724,DOGEUSDT,Binance,Bybit,0.0011457309683815479,2.387575135565969,2086.2756792850437,2024-09-07 03:49:59.454090
725,DOGEUSDT,OKX,Bybit,0.0002618602091358983,0.5463125856927199,2086.8219918707364,2024-09-07 03:49:59.675139
726,ETHUSDT,OKX,Bybit,0.00312380293956562,6.5188206725559885,2093.3408125432925,2024-09-07 03:50:02.840452
727,SOLUSDT,OKX,Bybit,0.005897675164341849,12.345844120639763,2105.6866566639324,2024-09-07 03:50:02.856069
728,SOLUSDT,Huobi,Bybit,0.005836234444590449,12.289280995136544,2117.9759376590687,2024-09-07 03:50:03.406818
729,SOLUSDT,Binance,Bybit,0.005954271924831384,12.611004663071817,2130.5869423221407,2024-09-07 03:50:04.410584
730,DOGEUSDT,Binance,Bybit,0.001256324371970065,2.6767083022404847,2133.263650624381,2024-09-07 03:50:04.456508
731,DOGEUSDT,OKX,Bybit,0.0002618602091358983,0.5586168656945104,2133.822267490076,2024-09-07 03:50:04.677127
732,ETHUSDT,OKX,Bybit,3.237232994195713e-05,0.06907679848068383,2133.8913442885564,2024-09-07 03:50:08.551606
